Language,Speaker,Task,Dial_List,Accent,Sentence,VQ,Vowel_type,Vowel,seg_Start,seg_End,H1_Mean,H1_1,H1_2,H1_3,H2_Mean,H2_1,H2_2,H2_3,H1H2_Mean,H1H2_1,H1H2_2,H1H2_3,H2H4_Mean,H2H4_1,H2H4_2,H2H4_3,H1A1_Mean,H1A1_1,H1A1_2,H1A1_3,H1A2_Mean,H1A2_1,H1A2_2,H1A2_3,H1A3_Mean,H1A3_1,H1A3_2,H1A3_3,CPP_Mean,CPP_1,CPP_2,CPP_3,F0_Mean,F0_1,F0_2,F0_3,CQ_H_Mean,CQ_H_1,CQ_H_2,CQ_H_3,peak_Vel_Mean,peak_Vel_1,peak_Vel_2,peak_Vel_3
French,S6,Reading,American,American,P11,M,High,ROUE,856.060,979.493,4.747,2.664,5.474,6.130,7.864,6.231,8.712,8.666,-3.117,-3.567,-3.239,-2.536,7.411,5.895,8.415,7.838,1.775,0.916,1.218,3.167,18.700,17.561,18.109,20.401,-2.031,-7.617,-3.625,5.034,20.812,17.674,22.306,22.484,207.826,206.969,211.363,205.276,0.719,0.716,0.720,0.722,263.464,248.622,276.380,265.390
French,S6,Reading,American,American,P13,M,High,RUE,942.100,1080.319,4.458,0.909,5.737,6.769,6.859,3.138,8.433,9.055,-2.401,-2.230,-2.697,-2.287,2.495,1.839,3.399,2.248,0.197,0.389,0.167,0.033,7.522,4.995,9.330,8.257,11.289,7.335,13.655,12.920,17.720,14.893,17.066,21.208,204.681,195.811,207.283,211.029,0.689,0.690,0.694,0.683,266.676,223.143,286.596,290.289
French,S6,Reading,American,American,P14,M,High,IL,1058.570,1171.848,5.864,4.975,7.443,5.221,8.731,8.621,10.560,7.089,-2.867,-3.646,-3.117,-1.868,3.722,4.725,3.907,2.590,0.963,1.105,1.431,0.377,5.031,7.473,6.078,1.653,4.043,3.227,2.055,6.755,22.613,19.586,24.247,24.000,201.918,204.505,206.130,195.372,0.701,0.717,0.705,0.680,175.445,177.616,182.116,166.365
French,S6,Reading,American,American,P15,M,High,ROUE,912.890,1013.179,0.170,-6.589,2.603,4.574,4.708,-2.460,7.729,8.953,-4.539,-4.129,-5.126,-4.379,4.910,2.473,6.630,5.688,1.432,2.616,0.899,0.765,12.773,4.230,17.104,17.097,4.713,2.611,4.880,6.711,18.373,14.745,19.537,20.838,222.477,228.209,222.177,217.060,0.740,0.743,0.743,0.734,250.615,227.526,251.039,268.538
French,S6,Reading,American,American,P16,M,Low,PLAT,929.352,1061.946,12.149,11.132,13.396,11.986,6.692,5.161,8.199,6.809,5.457,5.971,5.197,5.177,5.024,4.435,5.537,5.125,20.757,17.708,23.033,21.627,22.289,22.581,23.127,21.169,17.790,16.214,15.960,21.225,25.196,22.643,27.244,25.808,191.478,193.561,192.612,188.218,0.759,0.766,0.758,0.754,155.186,161.918,154.982,148.659
French,S6,Reading,American,American,P17,M,Low,PÂTE,990.704,1121.851,14.335,12.807,15.201,15.006,7.329,6.232,8.246,7.532,7.007,6.574,6.954,7.474,9.142,11.518,5.913,9.976,24.926,27.587,21.735,25.414,28.786,29.634,26.737,29.903,23.899,24.532,21.835,25.323,23.855,21.592,25.777,24.229,213.301,214.195,215.550,210.266,0.597,0.600,0.604,0.586,49.963,50.559,49.745,49.574
French,S6,Reading,American,American,P18,M,Low,PLAT,1062.473,1196.925,10.548,9.076,12.334,10.297,3.056,0.185,6.603,2.499,7.492,8.890,5.731,7.798,13.668,4.099,26.980,10.061,27.528,22.132,37.447,23.154,27.469,25.649,30.252,26.524,26.066,22.640,31.428,24.237,20.238,17.790,21.173,21.770,193.455,200.155,191.418,188.731,0.711,0.683,0.735,0.713,275.623,254.000,285.858,285.795
French,S6,Reading,American,American,P19,M,Low,PLAT,1130.065,1312.643,11.883,11.980,13.432,10.272,-0.001,0.124,2.862,-2.923,11.884,11.856,10.570,13.195,4.217,4.987,7.963,-0.250,26.145,26.664,28.560,23.219,26.347,27.132,27.561,24.364,22.481,26.279,23.037,18.089,23.708,23.543,24.656,22.959,199.999,200.137,202.241,197.665,0.773,0.777,0.786,0.756,154.855,150.005,159.230,155.252
French,S6,Reading,American,American,P22,M,Low,PLAT,1082.414,1187.847,9.032,5.361,11.584,10.388,1.349,-2.965,4.094,3.174,7.684,8.326,7.490,7.215,2.452,0.522,2.535,4.354,21.499,20.700,22.927,20.927,23.999,22.513,23.296,26.227,19.532,15.521,19.893,23.317,22.911,19.982,25.965,23.016,192.245,202.466,190.054,183.825,0.786,0.796,0.795,0.768,149.380,160.457,147.160,142.737
French,S6,Reading,American,American,P23,M,High,IL,855.633,943.065,3.053,-0.384,3.888,5.701,3.383,1.102,3.827,5.274,-0.331,-1.486,0.061,0.427,0.119,1.878,-0.612,-0.898,-0.026,-0.014,-0.032,-0.033,7.952,6.662,8.664,8.603,1.064,-1.372,1.103,3.521,17.673,13.773,19.108,20.187,205.083,200.301,208.397,206.773,0.671,0.679,0.678,0.657,177.975,159.169,184.321,190.020
French,S6,Reading,American,American,P25,M,Low,PLAT,898.242,1070.092,12.912,12.343,14.429,12.017,4.927,2.137,8.993,3.824,7.985,10.206,5.437,8.192,2.123,-1.397,5.541,2.405,17.322,17.225,16.819,17.964,19.362,17.077,21.581,19.567,19.087,17.166,20.284,19.903,23.718,22.519,25.054,23.622,200.136,202.470,203.631,194.337,0.778,0.777,0.794,0.765,164.317,173.995,167.932,151.255
French,S6,Reading,American,American,P26,M,High,IL,965.438,1052.869,5.147,4.315,5.497,5.675,7.923,6.455,8.106,9.267,-2.776,-2.140,-2.609,-3.593,2.435,1.800,1.863,3.640,0.344,0.008,0.073,0.947,9.837,10.611,9.343,9.506,2.075,0.636,1.220,4.390,19.775,18.140,21.942,19.393,211.615,210.009,215.007,210.052,0.736,0.735,0.730,0.743,212.837,201.941,220.252,216.317
French,S6,Reading,American,American,P27,M,Low,PLAT,956.562,1105.711,10.521,9.371,12.473,9.767,2.646,-0.704,5.786,2.896,7.875,10.075,6.687,6.871,4.369,5.303,4.056,3.708,23.371,26.608,24.152,19.382,24.703,27.582,26.078,20.498,20.387,21.710,21.143,18.363,22.643,19.567,24.523,23.863,192.123,202.888,189.070,184.522,0.761,0.797,0.755,0.737,175.131,205.207,171.902,152.430
French,S6,Reading,American,American,P6,M,Low,PÂTE,1001.369,1153.089,11.252,9.724,12.467,11.613,5.534,3.547,6.802,6.315,5.718,6.177,5.665,5.298,3.244,2.805,2.374,4.548,18.308,17.895,19.440,17.602,19.059,19.606,19.686,17.874,20.430,18.635,23.511,19.213,24.995,23.288,26.133,25.629,200.800,202.062,203.861,196.462,0.651,0.660,0.646,0.647,200.856,210.083,199.947,193.261
French,S6,Reading,American,American,P9,M,High,IL,1359.597,1486.932,2.944,1.540,3.705,3.595,4.680,3.144,6.233,4.718,-1.735,-1.604,-2.528,-1.123,3.336,1.694,3.125,5.122,3.177,-0.021,0.244,9.045,11.635,11.262,11.001,12.593,4.425,2.194,3.944,7.128,20.094,18.833,21.006,20.413,199.040,199.100,201.666,196.496,0.696,0.701,0.716,0.672,126.205,126.044,133.700,118.874
English,S7,Reading,American,British,P1,C,Low,TRAP,1309.382,1550.196,-3.094,-0.337,-3.763,-5.219,8.637,10.050,9.253,6.600,-11.731,-10.387,-13.016,-11.819,6.334,5.392,4.877,8.726,10.791,8.399,11.754,12.262,9.582,11.089,8.841,8.804,11.123,12.937,12.526,7.954,22.002,18.955,23.847,23.271,67.309,74.558,64.386,62.818,0.647,0.615,0.683,0.642,47.183,60.257,39.894,42.438
English,S7,Reading,American,British,P11,C,High,KIT,1078.464,1251.824,5.128,-0.015,6.897,8.563,7.624,10.445,10.035,2.497,-2.496,-10.460,-3.137,6.065,7.442,8.315,9.673,4.488,12.617,3.761,15.557,18.536,8.665,-2.255,11.401,16.942,14.436,4.192,16.040,23.153,22.342,24.110,21.443,21.538,151.104,109.709,166.678,176.794,0.675,0.703,0.685,0.639,85.763,109.090,78.216,72.161
English,S7,Reading,American,British,P13,C,High,FLEECE,956.783,1231.999,-3.547,0.240,-2.178,-8.673,6.213,9.836,7.179,1.657,-9.761,-9.596,-9.357,-10.330,5.236,2.722,6.746,6.300,3.376,3.881,3.325,2.917,7.822,3.029,4.693,15.756,-0.852,2.709,-3.258,-2.073,21.122,21.642,21.458,20.271,90.668,103.894,83.453,84.475,0.632,0.620,0.607,0.668,100.294,132.526,98.101,70.303
English,S7,Reading,American,British,P14,C,High,KIT,1224.864,1451.663,4.155,7.542,4.182,0.755,2.350,1.091,5.485,0.583,1.805,6.452,-1.303,0.172,0.818,-5.003,2.425,5.015,12.981,13.215,13.235,12.406,6.346,11.624,3.199,4.167,12.256,15.164,9.263,12.273,22.302,21.844,23.084,22.063,148.591,173.768,129.697,141.963,0.531,0.495,0.533,0.573,82.524,113.148,72.714,57.092
English,S7,Reading,American,British,P16,M,High,GOOSE,1052.566,1253.881,8.232,8.039,9.170,7.513,9.597,14.400,10.424,3.983,-1.366,-6.360,-1.254,3.530,3.465,5.618,2.521,2.252,11.649,5.162,16.316,13.526,11.547,5.569,11.446,17.679,12.660,10.850,10.729,16.411,23.390,23.920,23.810,22.465,186.978,204.159,188.436,168.403,0.847,0.904,0.920,0.717,106.573,121.484,111.801,86.434
English,S7,Reading,American,British,P19,C,High,GOOSE,921.421,1183.896,8.016,10.251,9.864,3.976,3.542,5.371,6.065,-0.739,4.474,4.879,3.798,4.715,7.218,8.342,9.376,3.981,18.517,20.322,19.755,15.520,28.571,32.672,32.719,20.389,19.973,23.648,22.471,13.883,23.944,23.528,25.819,22.571,162.234,169.029,153.276,164.114,0.497,0.486,0.463,0.543,120.628,166.547,115.311,79.614
English,S7,Reading,American,British,P2,C,High,KIT,1139.512,1329.732,-1.137,2.051,0.325,-5.679,-1.417,0.052,0.942,-5.122,0.279,1.999,-0.618,-0.557,2.232,1.410,2.009,3.316,7.235,9.325,6.782,5.646,3.396,10.272,1.493,-1.526,10.275,12.756,8.147,9.894,19.367,16.936,20.820,20.368,167.223,181.469,149.629,170.278,0.522,0.672,0.414,0.157,48.543,55.698,39.709,54.400
English,S7,Reading,American,British,P21,C,High,FLEECE,969.444,1237.971,1.467,-0.365,-0.401,5.158,1.851,2.383,3.621,-0.359,-0.384,-2.748,-4.022,5.517,-0.759,-3.214,-1.537,2.469,3.458,0.904,-2.463,11.769,0.565,-2.137,-3.615,7.342,2.896,-0.693,0.584,8.765,20.668,21.471,19.507,21.046,155.765,141.276,162.775,163.392,0.644,0.746,0.622,0.570,113.172,130.564,115.028,95.076
English,S7,Reading,American,British,P22,C,High,FLEECE,1681.500,1903.202,-5.299,-2.909,-2.496,-10.431,5.334,7.928,5.493,2.617,-10.633,-10.837,-7.989,-13.048,10.926,7.005,10.411,15.280,4.869,5.032,5.996,3.594,5.635,3.685,9.293,3.951,1.909,5.583,1.517,-1.317,18.486,17.139,19.686,18.593,81.785,89.114,78.497,77.791,0.675,0.654,0.683,0.688,88.947,114.485,86.323,64.090
English,S7,Reading,American,British,P23,M,High,GOOSE,1103.948,1315.457,8.036,8.419,9.329,6.375,-0.876,-1.976,1.127,-1.762,8.911,10.395,8.201,8.137,-1.616,-1.811,-1.710,-1.346,9.705,12.119,8.419,8.569,17.229,17.294,21.032,13.340,16.250,15.696,19.088,13.975,22.741,23.189,22.969,22.109,172.199,191.238,167.580,157.739,0.623,0.647,0.615,0.608,114.618,136.745,119.854,87.019
English,S7,Reading,American,British,P24,C,High,GOOSE,1256.550,1545.569,6.152,6.821,8.090,3.611,1.197,0.530,-0.022,3.044,4.955,6.291,8.112,0.566,2.030,-1.092,1.986,5.147,7.586,8.464,8.562,5.766,21.774,19.973,25.739,19.704,9.604,8.710,11.882,8.269,23.341,24.354,24.062,21.665,149.082,173.928,161.711,112.265,0.568,0.557,0.507,0.639,142.300,175.832,144.378,107.717
English,S7,Reading,American,British,P25,M,High,FLEECE,1722.956,1924.271,0.929,0.943,1.609,0.236,1.470,0.092,4.219,0.170,-0.541,0.851,-2.610,0.066,3.504,4.337,2.770,3.405,5.563,9.978,0.512,6.064,11.366,9.171,9.843,15.009,8.877,10.262,5.463,10.806,15.710,16.915,15.322,14.876,203.019,220.103,196.651,192.153,0.696,0.796,0.678,0.574,86.023,92.477,84.718,78.368
English,S7,Reading,American,British,P26,C,High,FLEECE,1447.831,1710.306,6.603,9.650,7.962,2.206,-3.807,-1.104,-2.194,-8.110,10.410,10.754,10.156,10.316,-1.417,-4.069,-0.620,0.447,11.831,12.943,11.021,11.527,11.092,11.116,13.269,8.871,13.341,12.216,15.849,11.928,21.870,25.823,20.384,19.390,171.773,199.964,168.610,146.794,0.611,0.600,0.589,0.648,87.110,102.774,91.183,64.565
English,S7,Reading,American,British,P27,C,Low,LOT,1763.927,2013.660,6.855,5.764,8.263,6.577,-2.628,-3.060,-1.832,-2.926,9.483,8.824,10.096,9.503,-0.876,3.843,-5.888,-0.569,15.997,23.047,14.756,10.307,24.151,23.290,21.167,27.923,12.383,13.780,11.402,11.980,20.845,17.482,23.432,21.627,186.553,214.053,184.925,160.972,0.724,0.781,0.767,0.630,104.191,115.139,99.866,98.624
English,S7,Reading,American,British,P5,M,High,KIT,1410.177,1552.071,6.698,3.930,8.141,8.078,0.077,-7.862,3.181,4.985,6.621,11.792,4.960,3.093,-2.608,-4.638,-4.248,1.080,14.896,14.792,15.135,14.769,6.759,11.037,5.884,3.363,9.849,11.752,8.101,9.720,22.435,18.281,24.690,24.313,218.172,256.522,223.295,174.690,0.683,0.844,0.731,0.485,102.849,114.249,103.040,91.975
English,S7,Reading,American,British,P6,C,Low,TRAP,1497.850,1822.022,-1.371,-2.066,-3.416,1.341,8.445,12.698,11.369,1.295,-9.817,-14.764,-14.785,0.046,2.862,1.193,3.318,4.075,11.369,5.381,9.734,18.968,12.062,10.797,9.665,15.686,12.505,10.157,10.850,16.485,23.024,22.886,22.079,24.103,89.892,84.442,75.414,109.972,0.599,0.606,0.665,0.521,50.842,64.499,47.595,39.821
English,S7,Reading,American,British,P7,C,High,FLEECE,1694.636,2000.432,6.351,9.305,8.090,1.643,-2.813,-0.485,-2.248,-5.721,9.163,9.790,10.338,7.363,-1.034,-2.759,-0.835,0.526,10.674,12.072,12.719,7.234,7.761,6.352,8.671,8.209,8.890,8.389,12.279,6.005,24.427,26.047,27.956,19.297,174.056,191.198,173.377,157.437,0.535,0.554,0.505,0.548,111.693,125.200,119.728,85.218
French,S7,Reading,American,British,P1,C,Low,PLAT,1409.157,1562.806,7.179,6.471,10.153,4.955,2.251,0.930,6.351,-0.472,4.928,5.541,3.802,5.427,8.795,6.581,8.616,11.272,24.463,23.010,27.534,22.872,27.552,22.480,34.025,26.165,26.042,20.643,31.889,25.642,18.510,17.132,19.485,18.968,172.227,160.400,157.772,198.295,0.633,0.580,0.586,0.740,85.413,93.302,82.235,81.757
French,S7,Reading,American,British,P10,M,High,RUE,1461.428,1644.006,9.193,9.253,9.104,9.227,7.023,7.781,13.232,0.205,2.170,1.472,-4.128,9.022,3.767,4.161,7.120,0.088,16.423,19.045,13.740,16.543,22.549,24.075,19.592,23.940,19.899,21.793,19.133,18.727,19.210,18.010,21.461,18.176,179.795,183.262,188.872,167.436,0.849,0.851,0.906,0.789,150.782,148.295,178.500,125.551
French,S7,Reading,American,British,P11,M,High,ROUE,933.295,1047.727,3.212,0.653,4.082,4.921,2.916,1.704,3.044,4.020,0.297,-1.051,1.037,0.900,6.609,7.156,6.999,5.696,17.483,11.503,20.135,20.857,17.359,16.636,16.979,18.451,3.073,1.231,2.897,5.055,16.230,14.351,15.173,19.183,188.070,184.289,187.721,192.205,0.674,0.641,0.686,0.695,159.701,140.816,169.703,168.584
French,S7,Reading,American,British,P13,M,High,RUE,1012.085,1167.341,6.200,5.334,7.639,5.678,-1.094,0.404,-2.520,-1.229,7.294,4.930,10.159,6.907,1.635,3.108,0.412,1.306,12.527,12.030,11.312,14.245,14.943,12.561,17.667,14.720,13.686,11.916,17.985,11.270,17.733,16.383,17.599,19.267,161.679,148.259,153.194,183.776,0.607,0.589,0.605,0.627,145.405,145.118,133.427,157.665
French,S7,Reading,American,British,P14,M,High,IL,1089.962,1237.824,5.583,4.083,7.947,4.763,-0.953,-2.303,-4.068,3.452,6.537,6.386,12.015,1.311,0.783,1.749,-2.224,2.781,13.849,12.831,12.998,15.712,18.612,20.387,23.140,12.421,9.419,3.292,13.145,11.825,18.562,16.773,18.166,20.742,159.238,154.581,153.837,169.295,0.581,0.576,0.568,0.599,114.970,119.218,106.906,118.777
French,S7,Reading,American,British,P15,M,High,ROUE,959.145,1058.149,3.267,-0.455,6.332,4.083,0.239,-2.387,2.758,0.503,3.028,1.932,3.574,3.580,3.878,3.706,5.161,2.820,19.504,14.790,22.169,21.662,20.362,18.310,22.637,20.292,5.902,10.120,7.236,0.477,19.414,14.890,19.199,24.150,209.757,187.856,209.910,231.454,0.675,0.696,0.611,0.723,250.790,238.631,257.942,253.218
French,S7,Reading,American,British,P16,M,Low,PLAT,1060.239,1251.818,9.353,9.511,9.528,9.031,6.071,6.606,6.602,5.024,3.282,2.905,2.926,4.007,7.415,6.177,6.940,9.111,20.684,18.681,19.405,23.945,27.133,27.897,26.361,27.097,23.176,19.212,22.336,27.997,24.556,24.041,27.249,22.439,139.013,137.386,133.751,145.769,0.702,0.703,0.730,0.672,61.784,61.888,57.678,65.722
French,S7,Reading,American,British,P17,C,Low,PÂTE,1236.653,1443.660,4.999,8.079,3.618,3.322,1.564,4.537,1.827,-1.619,3.435,3.541,1.791,4.942,10.323,9.030,7.536,14.347,24.538,23.093,22.525,27.981,27.345,27.808,23.795,30.426,20.494,23.303,19.239,18.932,19.306,20.522,20.347,17.106,162.276,158.693,152.476,175.432,0.512,0.532,0.510,0.492,87.796,118.614,66.470,76.697
French,S7,Reading,American,British,P18,M,Low,PLAT,1150.127,1307.311,9.998,9.785,10.617,9.619,4.771,3.045,6.381,4.973,5.227,6.739,4.236,4.646,9.596,8.133,10.031,10.663,27.895,29.313,29.360,25.022,31.943,28.565,36.552,30.872,25.189,21.685,29.573,24.473,20.682,18.275,21.158,22.713,151.801,150.117,144.398,160.718,0.605,0.585,0.578,0.647,64.594,71.411,61.387,61.696
French,S7,Reading,American,British,P19,M,Low,PLAT,1368.653,1547.373,7.420,8.772,7.705,5.793,-1.382,-1.366,-1.039,-1.745,8.802,10.138,8.744,7.537,9.979,9.454,9.486,11.000,31.068,31.283,32.389,29.524,31.223,32.669,28.756,32.278,23.291,24.012,22.750,23.126,19.765,20.096,21.363,17.799,143.805,137.972,139.118,154.309,0.651,0.672,0.641,0.636,50.486,51.092,48.417,52.391
French,S7,Reading,American,British,P22,M,Low,PLAT,1116.358,1231.433,8.411,6.922,9.693,8.707,5.236,2.217,7.133,6.531,3.175,4.705,2.560,2.176,6.057,7.392,3.425,7.225,21.359,22.536,20.893,20.594,28.329,26.466,28.190,30.367,21.335,18.345,25.032,20.866,23.328,19.126,25.318,25.699,152.598,164.287,149.221,143.799,0.540,0.598,0.528,0.501,103.524,121.644,103.790,87.039
French,S7,Reading,American,British,P23,M,High,IL,987.425,1097.729,3.743,1.470,4.528,5.268,-3.356,-1.165,-4.611,-4.292,7.099,2.635,9.140,9.561,2.058,4.125,1.522,0.572,12.487,15.186,11.085,11.132,18.005,15.189,21.627,17.339,9.656,5.236,12.741,11.064,16.398,14.061,15.424,19.651,157.446,149.110,152.511,170.557,0.586,0.588,0.584,0.586,100.284,106.046,93.533,101.089
French,S7,Reading,American,British,P25,M,Low,PLAT,1251.672,1423.557,10.457,8.225,11.323,11.828,7.346,5.634,9.034,7.425,3.111,2.590,2.289,4.403,12.073,10.911,10.566,14.750,22.234,20.184,21.944,24.499,26.511,19.990,29.183,30.349,24.292,22.937,27.130,22.920,21.859,21.965,22.296,21.351,160.661,165.608,158.417,157.960,0.554,0.532,0.546,0.581,112.278,122.606,107.055,108.532
French,S7,Reading,American,British,P26,M,High,IL,911.856,1053.290,6.560,4.597,8.114,7.022,-2.439,-4.578,-1.561,-1.145,8.999,9.176,9.675,8.167,-1.174,0.102,-3.028,-0.584,10.599,12.631,10.278,8.881,17.396,17.177,20.289,14.876,8.685,6.239,11.923,7.985,19.665,16.915,20.483,21.589,151.072,135.466,146.433,171.139,0.619,0.557,0.610,0.689,74.773,70.015,77.160,77.247
French,S7,Reading,American,British,P27,M,Low,PLAT,1264.405,1459.841,8.872,7.363,10.502,8.825,3.793,1.121,6.334,4.038,5.079,6.242,4.168,4.787,7.513,4.987,6.981,10.598,27.675,26.871,30.028,26.208,33.308,30.792,35.773,33.470,22.285,16.957,29.043,21.047,20.827,18.194,22.457,21.911,145.975,156.648,141.829,139.166,0.575,0.612,0.572,0.548,80.806,95.608,76.943,73.055
French,S7,Reading,American,British,P6,M,Low,PÂTE,1270.553,1408.632,6.504,7.274,6.897,5.350,2.900,4.511,3.719,0.505,3.604,2.763,3.178,4.845,9.452,6.149,9.528,12.671,23.726,19.828,23.539,27.740,31.197,30.887,32.195,30.473,26.007,25.859,27.275,24.889,18.689,21.519,18.660,15.974,139.299,140.655,136.831,140.350,0.600,0.541,0.642,0.622,49.532,54.935,47.317,45.568
French,S7,Reading,American,British,P9,M,High,IL,890.636,1016.158,7.066,6.309,8.087,6.819,-2.908,-0.741,-2.568,-5.373,9.974,7.050,10.656,12.193,-2.185,0.386,-2.669,-4.245,11.878,11.138,11.339,13.111,22.252,19.102,23.769,23.856,12.131,8.529,14.770,13.131,18.421,16.723,20.553,17.978,134.294,132.916,135.153,134.790,0.529,0.557,0.504,0.527,83.933,79.186,88.579,84.033
English,S8,Reading,British,British,P1,C,Low,TRAP,942.483,1173.620,4.341,10.316,5.350,-2.656,4.831,4.429,7.050,3.071,-0.490,5.887,-1.700,-5.726,7.349,7.079,7.201,7.779,22.994,24.688,27.413,16.951,26.729,29.586,27.751,22.827,21.598,22.219,23.017,19.584,20.381,20.333,21.603,19.256,129.329,186.762,108.836,92.049,0.467,0.606,0.369,0.349,129.556,127.624,128.131,139.816
English,S8,Reading,British,British,P11,C,High,KIT,980.271,1117.563,2.716,8.417,8.284,-8.397,-4.037,-1.153,2.285,-13.140,6.753,9.570,5.999,4.744,-2.568,-4.834,-0.338,-2.595,13.397,12.575,15.953,11.659,12.814,16.900,15.406,6.185,13.367,13.250,16.659,10.224,18.158,16.972,21.205,16.380,197.495,201.458,194.500,196.542,0.590,0.680,0.541,0.274,125.291,132.609,118.809,117.800
English,S8,Reading,British,British,P13,M,High,FLEECE,1114.976,1313.094,2.728,4.758,3.830,-0.364,4.108,5.028,7.960,-0.540,-1.379,-0.270,-4.130,0.176,4.759,4.196,5.081,5.004,6.514,11.207,0.496,7.672,15.181,11.669,13.398,20.427,16.794,12.461,18.539,19.437,19.050,19.540,20.724,16.964,190.688,212.116,188.120,171.802,0.802,0.837,0.820,0.753,88.190,99.741,97.123,68.582
English,S8,Reading,British,British,P14,C,High,KIT,994.008,1179.961,7.840,10.078,9.579,3.907,0.680,3.739,5.048,-6.638,7.159,6.339,4.531,10.545,5.376,5.840,8.943,1.465,18.429,21.759,17.494,16.058,22.579,26.174,24.229,17.368,20.689,18.443,21.188,22.435,20.498,21.703,22.986,16.812,178.986,187.300,174.298,175.548,0.575,0.627,0.614,0.453,116.110,136.943,105.845,102.473
English,S8,Reading,British,British,P16,M,High,GOOSE,948.399,1219.507,8.283,8.589,11.906,4.432,5.334,11.217,6.341,-1.521,2.949,-2.628,5.564,5.953,4.393,3.254,5.007,4.945,13.657,1.506,21.100,18.519,18.297,12.482,17.030,25.374,20.153,11.795,22.900,25.803,19.358,20.570,21.311,16.251,190.691,206.207,196.611,169.390,0.746,0.803,0.716,0.719,108.866,127.737,119.612,79.129
English,S8,Reading,British,British,P19,M,High,GOOSE,781.411,1038.616,7.378,9.022,9.194,3.948,5.109,12.320,4.848,-1.824,2.269,-3.298,4.346,5.772,3.631,2.229,4.139,4.528,11.219,1.581,15.448,16.613,18.791,12.544,18.303,25.529,20.415,11.901,24.912,24.484,19.606,20.941,21.243,16.625,186.432,199.265,186.643,173.412,0.720,0.703,0.714,0.744,125.118,164.717,128.360,82.315
English,S8,Reading,British,British,P2,M,High,KIT,922.314,1094.364,8.400,11.474,10.262,3.483,-0.667,0.794,0.480,-3.228,9.067,10.679,9.781,6.712,-0.826,-3.594,-1.717,2.893,13.273,15.798,12.117,11.844,20.248,21.383,20.245,19.112,20.918,20.924,22.857,19.051,18.441,18.230,20.290,16.856,188.061,205.835,182.789,175.165,0.583,0.654,0.633,0.434,94.602,101.689,95.803,84.461
English,S8,Reading,British,British,P21,M,High,FLEECE,1026.042,1194.616,1.732,2.499,2.399,0.363,6.118,11.774,7.154,-0.376,-4.386,-9.275,-4.755,0.739,6.614,8.327,6.071,5.495,5.416,2.450,1.101,12.433,15.792,11.812,15.235,20.235,6.145,8.442,4.779,5.274,17.080,15.730,18.659,16.912,191.292,209.317,188.060,176.682,0.774,0.762,0.814,0.743,84.496,98.720,85.530,72.032
English,S8,Reading,British,British,P22,M,High,FLEECE,1244.316,1471.978,2.346,5.498,2.455,-0.881,2.072,8.270,2.872,-4.867,0.274,-2.771,-0.417,3.986,4.398,4.342,4.895,3.971,10.611,8.290,9.288,14.255,15.023,8.642,14.772,21.628,14.159,13.229,13.594,15.666,18.453,20.090,17.652,17.636,188.476,210.620,181.500,173.187,0.766,0.811,0.767,0.709,94.214,121.571,82.088,76.786
English,S8,Reading,British,British,P23,M,High,GOOSE,1166.126,1385.098,7.126,11.771,10.059,-0.412,2.198,2.887,4.464,-0.658,4.928,8.885,5.595,0.246,3.996,1.969,5.679,4.394,13.490,15.801,17.210,7.383,19.397,19.463,20.487,18.224,22.729,21.212,24.883,22.093,18.665,19.674,19.420,16.953,188.406,204.031,189.793,171.401,0.686,0.590,0.728,0.740,118.491,145.525,128.156,80.448
English,S8,Reading,British,British,P24,M,High,GOOSE,1370.866,1615.354,9.449,12.771,11.142,4.457,2.375,3.660,2.878,0.620,7.074,9.111,8.264,3.837,3.926,1.888,4.588,5.319,17.077,13.945,17.784,19.523,22.206,25.750,21.454,19.452,24.490,22.020,28.187,23.318,17.629,19.117,18.527,15.231,186.002,202.549,186.056,169.407,0.720,0.689,0.737,0.733,108.780,137.263,109.025,81.096
English,S8,Reading,British,British,P25,C,High,FLEECE,1100.258,1303.589,6.454,8.906,10.119,0.411,-6.487,-3.567,-11.805,-4.205,12.940,12.473,21.925,4.616,-0.119,-0.971,-2.257,2.779,18.571,17.080,26.919,11.833,24.261,21.557,30.960,20.398,18.415,19.553,25.433,10.408,16.683,18.425,16.848,14.791,194.807,215.358,189.549,179.392,0.700,0.793,0.827,0.497,86.759,87.356,87.116,85.906
